sample_id,taxon,taxon_grouping_qualifier,description,sub_sample,count,multiply_by,divide_by,quadrat_grids_number,quadrad_mesh_size_cm2,area_sampled,density,sub_sample_type,sub_sample_number,sample_number,area,stage,quadrat_number
A4_#18_Q4,white tufted bryozoan,fragment, Loose #4 White Tufted Bryozoan Fragment,loose_4,3,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,white tufted bryozoan,colony, Loose #4 White Encrusting Bryozoan Colony,loose_4,2,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,sponge,, Loose #4 Sponge,loose_4,1,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,caprellid,, Loose #5 Caprellid,loose_5,54,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,mussel,, Loose #5 Mussel,loose_5,17,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,c.f. Jassa,, Loose #5 Jassa,loose_5,112,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,c.f. Corophium,, Loose #5 Corophium,loose_5,3,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,clam,, Loose #5 Clam,loose_5,11,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,acorn barnacle,, Loose #5 Barnacle,loose_5,4,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A4_#18_Q4,white tufted bryozoan,colony, Loose #5 White Tufted Bryozoan Colony,loose_5,1,25,5,50,6.25,312.5,,loose,5,18,4,1,4
A13_#43_Q1,caprellid,, Caprellid,,1,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,c.f. Jassa,, Jassa,,2,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,mussel,, Mussel,,7,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,c.f. Conchoderma,, Corophium,,25,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,polychaete,fragment, Polychaete Fragment,,3,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,clam,, Clam,,3,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,crab,, Crab,,3,1,1,32,6.25,200,,,,43,13,1,1
A13_#43_Q1,hydroid,squares, Hydroid Squares,,16,1,1,32,6.25,200,,,,43,13,1,1
A13_#44_Q2,c.f. Conchoderma,, c.f. Conchoderma,,4,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,mussel,, Mussel,,16,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,caprellid,, Caprellid,,0,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,clam,, Clam,,34,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,c.f. Jassa,, c.f. Jassa,,29,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,c.f. Corophium,, c.f. Corophium ,,11,1,1,32,6.25,200,,,,44,13,1,2
A13_#44_Q2,hydroid,squares, Hydroid Squares On Conchoderma,,8,1,1,32,6.25,200,,,,44,13,1,2
A15_#47_Q1,c.f. Corophium,, Corophium,,18,1,1,50,6.25,312.5,,,,47,15,1,1
A15_#47_Q1,c.f. Jassa,, Jassa,,1,1,1,50,6.25,312.5,,,,47,15,1,1
A15_#47_Q1,clam,, Clam,,1,1,1,50,6.25,312.5,,,,47,15,1,1
A15_#47_Q1,acorn barnacle,, Acorn Barnacles (smooth),,16,1,1,50,6.25,312.5,,,,47,15,1,1
A15_#47_Q1,mussel,, Mussel,,1,1,1,50,6.25,312.5,,,,47,15,1,1
A15_#47_Q1,hydroid,squares, Hydroid Squares,,12,1,1,50,6.25,312.5,,,,47,15,1,1
A13_#45_Q3,c.f. Jassa,, Loose #1 c.f. Jassa,loose_1,201,37,5,32,6.25,200,,loose,1,45,13,1,3
A13_#45_Q3,encrusting bryozoan,squares, Bryozoan Squares,,2,1,1,32,6.25,200,,,,45,13,1,3
A13_#45_Q3,acorn barnacle,, Loose #1 Acorn Barnacle,loose_1,13,37,5,32,6.25,200,,loose,1,45,13,1,3
A13_#45_Q3,encrusting bryozoan,fragment, Loose #1 Encrusting Bryozoan Fragments,loose_1,12,37,5,32,6.25,200,,loose,1,45,13,1,3
A13_#45_Q3,white tufted bryozoan,fragment, Loose #1 White Tufted Bryozoan,loose_1,4,37,5,32,6.25,200,,loose,1,45,13,1,3
A13_#45_Q3,c.f. Jassa,, Loose #2 Jassa,loose_2,110,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,encrusting bryozoan,fragment, Loose #2 Encrusting Bryozoan Fragments,loose_2,6,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,white tufted bryozoan,fragment, Loose #2 Tufted Bryo Fragment,loose_2,2,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,c.f. Corophium,, Loose #2 Corophium,loose_2,1,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,acorn barnacle,, Loose #2 Acorn Barnacle,loose_2,5,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,c.f. Jassa,, Loose #3 Jassa,loose_3,104,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,encrusting bryozoan,, Loose #3 Encrusting Bryozoan,loose_3,12,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,, Loose #3 C.f. Schizoporella,loose_3,8,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,, Loose #1 Schizoporella,loose_1,5,37,5,32,6.25,200,,loose,1,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,, Loose #2 Schizoporella,loose_2,3,37,5,32,6.25,200,,loose,2,45,13,1,3
A13_#45_Q3,white tufted bryozoan,fragment, Loose #3 White Tufted Bryo,loose_3,1,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,acorn barnacle,, Loose #3 Acorn Barnacles,loose_3,6,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,mussel,, Loose #3 Mussel,loose_3,1,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,clam,, Loose #3 Clam,loose_3,1,37,5,32,6.25,200,,loose,3,45,13,1,3
A13_#45_Q3,c.f. Jassa,, Loose # Jassa,loose_4,122,37,5,32,6.25,200,,loose,4,45,13,1,3
A13_#45_Q3,acorn barnacle,, Loose #4 Acorn Barnacle,loose_4,14,37,5,32,6.25,200,,loose,4,45,13,1,3
A13_#45_Q3,encrusting bryozoan,, Loose #4 Encrusting Bryozoan,loose_4,22,37,5,32,6.25,200,,loose,4,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,, Loose #4 Schizoporella,loose_4,3,37,5,32,6.25,200,,loose,4,45,13,1,3
A13_#45_Q3,white tufted bryozoan,fragment, Loose #4 White Tufted Bryo,loose_4,1,37,5,32,6.25,200,,loose,4,45,13,1,3
A13_#45_Q3,c.f. Jassa,, Loose #5 Jassa,loose_5,109,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,, Loose #5 Schizoporella ,loose_5,7,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,white tufted bryozoan,fragment, Loose #5 White Tufted Bryozoan,loose_5,3,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,acorn barnacle,, Loose #5 Acorn Barnacles,loose_5,7,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,encrusting bryozoan,fragment, Loose #5 Encrusting Bryozoan,loose_5,16,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,mussel,, Loose #5 Mussel,loose_5,3,37,5,32,6.25,200,,loose,5,45,13,1,3
A13_#45_Q3,c.f. Schizoporella,squares, Schizoporella Encrusting Bryo Squares,,14,1,1,32,6.25,200,,,,45,13,1,3
A13_#46_Q4,c.f. Conchoderma,, C.f. Conchoderma,,1,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,spiked encrusting bryo,colony, Spiked Encrusting Bryo Colony,,1,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,acorn barnacle,, Acorn Barnacle,,25,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,juvenile barnacle,, Juvenile Acorn Barnacle,,2,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,mussel,>0.5cm, Mussel > 0.5cm,,1,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,caprellid,, Caprellid,,1,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,c.f. Schizoporella,, C.f. Schizoporella,,1,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,encrusting bryozoan,colony, Encrusting Bryozoan Colony,,6,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,mystery thing,, Mystery Thing Maybe Post Settlement Conchoderma ,,3,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,white tufted bryozoan,colony, White Tufted Bryozoan Colony,,3,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,acorn barnacle,, Acorn Barnacle Ribbed,,7,1,1,32,6.25,200,,,,46,13,1,4
A13_#46_Q4,c.f. Jassa,, Loose #1 Jassa,loose_1,89,37,5,32,6.25,200,,loose,1,46,13,1,4
A13_#46_Q4,c.f. Corophium,, Loose #1 Corophium,loose_1,4,37,5,32,6.25,200,,loose,1,46,13,1,4
A13_#46_Q4,mussel,, Loose #1 Mussel,loose_1,3,37,5,32,6.25,200,,loose,1,46,13,1,4
A13_#46_Q4,gastropod,, Loose #1 Gastropod,loose_1,1,37,5,32,6.25,200,,loose,1,46,13,1,4
A13_#46_Q4,encrusting bryozoan,fragment, Loose #1 Encrusting Bryo Fragments,loose_1,5,37,5,32,6.25,200,,loose,1,46,13,1,4
A13_#46_Q4,c.f. Jassa,, Loose #2 Jassa,loose_2,87,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,mussel,, Loose #2 Mussel,loose_2,3,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,clam,, Loose #2 Clam,loose_2,2,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,c.f. Corophium,, Loose #2 Corophium,loose_2,1,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,white tufted bryozoan,fragment, Loose #2 White Tufted Bryozoan Fragment,loose_2,2,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,acorn barnacle,, Loose #2 Acorn Barnacle,loose_2,1,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,encrusting bryozoan,, Loose #2 Encrusting Bryo,loose_2,1,37,5,32,6.25,200,,loose,2,46,13,1,4
A13_#46_Q4,c.f. Jassa,, Loose #3 Jassa,loose_3,84,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,mussel,, Loose #3 Mussel,loose_3,2,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,clam,, Loose #3 Clam,loose_3,4,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,c.f. Corophium,, Loose #3 Corophium,loose_3,2,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,encrusting bryozoan,fragment, Loose #3 Encrusting Bryo Fragment,loose_3,2,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,white tufted bryozoan,fragment, Loose #3 Tufted Bryo Fragment,loose_3,1,37,5,32,6.25,200,,loose,3,46,13,1,4
A13_#46_Q4,c.f. Jassa,, Loose #4 Jassa,loose_4,66,37,5,32,6.25,200,,loose,4,46,13,1,4
A13_#46_Q4,mussel,, Loose #4 Mussel,loose_4,2,37,5,32,6.25,200,,loose,4,46,13,1,4
A13_#46_Q4,clam,, Loose #4 Clam,loose_4,3,37,5,32,6.25,200,,loose,4,46,13,1,4
A13_#46_Q4,c.f. Corophium,, Loose #4 Corophium,loose_4,2,37,5,32,6.25,200,,loose,4,46,13,1,4
A13_#46_Q4,c.f. Jassa,, Loose #5 Jassa,loose_5,104,37,5,32,6.25,200,,loose,5,46,13,1,4
A13_#46_Q4,mussel,, Loose #5 Mussel,loose_5,3,37,5,32,6.25,200,,loose,5,46,13,1,4
A13_#46_Q4,clam,, Loose #t Clam,loose_5,2,37,5,32,6.25,200,,loose,5,46,13,1,4
A13_#46_Q4,white tufted bryozoan,fragment, Loose #5 White Tufted Bryozoan,loose_5,3,37,5,32,6.25,200,,loose,5,46,13,1,4
A13_#46_Q4,acorn barnacle,, Loose #5 Acorn Barnacle,loose_5,1,37,5,32,6.25,200,,loose,5,46,13,1,4
A13_#46_Q4,encrusting bryozoan,fragment, Loose #5 Encrusting Bryo Fragment,loose_5,4,37,5,32,6.25,200,,loose,5,46,13,1,4
